"","N_SQ_AD","maternelle"
"66660",750084603,378
"66661",750082323,378
"66662",750080873,378
"66663",750082395,378
"66664",750080936,378
"66665",750084590,378
"66666",750085315,378
"66667",750085308,378
"66668",750085096,378
"66669",750079918,378
"66670",750085097,378
"66671",750085103,378
"66672",750078633,378
"66673",750080850,378
"66674",750082322,378
"66675",750085321,378
"66676",750084587,378
"66677",750085074,378
"66678",750082334,378
"66679",750082335,378
"66680",750079910,378
"66681",750085114,378
"66682",750085116,378
"66683",750085120,378
"66684",750076247,378
"66685",750080652,378
"66686",750076251,378
"66687",750080935,378
"66688",750080868,378
"66689",750085079,378
"66690",750085072,378
"66691",750082332,378
"66692",750085077,378
"66693",750082349,378
"66694",750076143,378
"66695",750085304,378
"66696",750078657,378
"66697",750079921,378
"66698",750085291,378
"66699",750085081,378
"66700",750080647,378
"66701",750162042,378
"66702",750080877,378
"66703",750080866,378
"66704",750085075,378
"66705",750084600,378
"66706",750082344,378
"66707",750164788,378
"66708",750076245,378
"66709",750082356,378
"66710",750080882,378
"66711",750082353,378
"66712",750076246,378
"66713",750085082,378
"66714",750085080,378
"66715",750162050,378
"66716",750080872,378
"66717",750085110,378
"66718",750084592,378
"66719",750084599,378
"66720",750164218,378
"66721",750078655,378
"66722",750082340,378
"66723",750079916,378
"66724",750082324,378
"66725",750085073,378
"66726",750080651,378
"66727",750080902,378
"66728",750083736,378
"66729",750162047,378
"66730",750142761,378
"66731",750085113,378
"66732",750085083,378
"66733",750082405,378
"66734",750082331,378
"66735",750076242,378
"66736",750085296,378
"66737",750076241,378
"66738",750076240,378
"66739",750081097,378
"66740",750083732,378
"66741",750154561,378
"66742",750085122,378
"66743",750080941,378
"66744",750080881,378
"66745",750085071,378
"66746",750083729,378
"66747",750085068,378
"66748",750169574,378
"66749",750082329,378
"66750",750085311,378
"66751",750083728,378
"66752",750152506,378
"66753",750080876,378
"66754",750080894,378
"66755",750080939,378
"66756",750079407,378
"66757",750078628,378
"66758",750080879,378
"66759",750084601,378
"66760",750080950,378
"66761",750079272,378
"66762",750150462,378
"66763",750080848,378
"66764",750080946,378
"66765",750082406,378
"66766",750080865,378
"66767",750080901,378
"66768",750162048,378
"66769",750082325,378
"66770",750076388,378
"66771",750079412,378
"66772",750085099,378
"66773",750085069,378
"66774",750080893,378
"66775",750081094,378
"66776",750078614,378
"66777",750082407,378
"66778",750078437,378
"66779",750080870,378
"66780",750080889,378
"66781",750083739,378
"66782",750079271,378
"66783",750076376,378
"66784",750080884,378
"66785",750080869,378
"66786",750079297,378
"66787",750085076,378
"66788",750079264,378
"66789",750079299,378
"66790",750080874,378
"66791",750081414,378
"66792",750085316,378
"66793",750080883,378
"66794",750085300,378
"66795",750082341,378
"66796",750080887,378
"66797",750079405,378
"66798",750078658,378
"66799",750085306,378
"66800",750084598,378
"66801",750081092,378
"66802",750085295,378
"66803",750081093,378
"66804",750085095,378
"66805",750085118,378
"66806",750082408,378
"66807",750079284,378
"66808",750162051,378
"66809",750082326,378
"66810",750082354,378
"66811",750080898,378
"66812",750082359,378
"66813",750080892,378
"66814",750085105,378
"66815",750083740,378
"66816",750083917,378
"66817",750078638,378
"66818",750076387,378
"66819",750078435,378
"66820",750078442,378
"66821",750082347,378
"66822",750078441,378
"66823",750085312,378
"66824",750076393,378
"66825",750079413,378
"66826",750085313,378
"66827",750079296,378
"66828",750080938,378
"66829",750076243,378
"66830",750080897,378
"66831",750078751,378
"66832",750085112,378
"66833",750080635,378
"66834",750152453,378
"66835",750078439,378
"66836",750080934,378
"66837",750076377,378
"66838",750076385,378
"66839",750082348,378
"66840",750078620,378
"66841",750076244,378
"66842",750082398,378
"66843",750076252,378
"66844",750084414,378
"66845",750081418,378
"66846",750085106,378
"66847",750080648,378
"66848",750078445,378
"66849",750079288,378
"66850",750076139,378
"66851",750079404,378
"66852",750080643,378
"66853",750080641,378
"66854",750076137,378
"66855",750076249,378
"66856",750083733,378
"66857",750076390,378
"66858",750079406,378
"66859",750076378,378
"66860",750079301,378
"66861",750079283,378
"66862",750078440,378
"66863",750085100,378
"66864",750080899,378
"66865",750082345,378
"66866",750079403,378
"66867",750077773,378
"66868",750078438,378
"66869",750077761,378
"66870",750078434,378
"66871",750076141,378
"66872",750079280,378
"66873",750081598,378
"66874",750079411,378
"66875",750079259,378
"66876",750080888,378
"66877",750082355,378
"66878",750076389,378
"66879",750083928,378
"66880",750076138,378
"66881",750080949,378
"66882",750078436,378
"66883",750085298,378
"66884",750077766,378
"66885",750076134,378
"66886",750078634,378
"66887",750079260,378
"66888",750078444,378
"66889",750083929,378
"66890",750082339,378
"66891",750082351,378
"66892",750078627,378
"66893",750082342,378
"66894",750080642,378
"66895",750082394,378
"66896",750077771,378
"66897",750080645,378
"66898",750080646,378
"66899",750083921,378
"66900",750078754,378
"66901",750079286,378
"66902",750085108,378
"66903",750077770,378
"66904",750085290,378
"66905",750081096,378
"66906",750080937,378
"66907",750162049,378
"66908",750083738,378
"66909",750078753,378
"66910",750076147,378
"66911",750085104,378
"66912",750078623,378
"66913",750079278,378
"66914",750085101,378
"66915",750077775,378
"66916",750078446,378
"66917",750079270,378
"66918",750082333,378
"66919",750165832,378
"66920",750080940,378
"66921",750085107,378
"66922",750076149,378
"66923",750083923,378
"66924",750082396,378
"66925",750078625,378
"66926",750079263,378
"66927",750076250,378
"66928",750076384,378
"66929",750077763,378
"66930",750078621,378
"66931",750076145,378
"66932",750081416,378
"66933",750076380,378
"66934",750078631,378
"66935",750083741,378
"66936",750078752,378
"66937",750079408,378
"66938",750078636,378
"66939",750084413,378
"66940",750076392,378
"66941",750163348,378
"66942",750083920,378
"66943",750079282,378
"66944",750082337,378
"66945",750082350,378
"66946",750076379,378
"66947",750085102,378
"66948",750078750,378
"66949",750076146,378
"66950",750078656,378
"66951",750080945,378
"66952",750076142,378
"66953",750083918,378
"66954",750158851,378
"66955",750079258,378
"66956",750080896,378
"66957",750080637,378
"66958",750080640,378
"66959",750085294,378
"66960",750078637,378
"66961",750080638,378
"66962",750080656,378
"66963",750082393,378
"66964",750083936,378
"66965",750085303,378
"66966",750078616,378
"66967",750076148,378
"66968",750082357,378
"66969",750077776,378
"66970",750082358,378
"66971",750076132,378
"66972",750085314,378
"66973",750085293,378
"66974",750082409,378
"66975",750078626,378
"66976",750078618,378
"66977",750085289,378
"66978",750085305,378
"66979",750078652,378
"66980",750079290,378
"66981",750077767,378
"66982",750079261,378
"66983",750079265,378
"66984",750080655,378
"66985",750080895,378
"66986",750083938,378
"66987",750082336,378
"66988",750147071,378
"66989",750076135,378
"66990",750079276,378
"66991",750080878,378
"66992",750079414,378
"66993",750079274,378
"66994",750078624,378
"66995",750077779,378
"66996",750162747,378
"66997",750076383,378
"66998",750079300,378
"66999",750082328,378
"67000",750078630,378
"67001",750085320,378
"67002",750080636,378
"67003",750079277,378
"67004",750169116,378
"67005",750158258,378
"67006",750078659,378
"67007",750082404,378
"67008",750082397,378
"67009",750079262,378
"67010",750079268,378
"67011",750085307,378
"67012",750085302,378
"67013",750080900,378
"67014",750076381,378
"67015",750080891,378
"67016",750079279,378
"67017",750083937,378
"67018",750078654,378
"67019",750083930,378
"67020",750085301,378
"67021",750162398,378
"67022",750076391,378
"67023",750081419,378
"67024",750082327,378
"67025",750082403,378
"67026",750085119,378
"67027",750082352,378
"67028",750080948,378
"67029",750083730,378
"67030",750077778,378
"67031",750083926,378
"67032",750080867,378
"67033",750076140,378
"67034",750079294,378
"67035",750080658,378
"67036",750080657,378
"67037",750163347,378
"67038",750077764,378
"67039",750078639,378
"67040",750077774,378
"67041",750080849,378
"67042",750079920,378
"67043",750078615,378
"67044",750097458,378
"67045",750080944,378
"67046",750076144,378
"67047",750082346,378
"67048",750076386,378
"67049",750079287,378
"67050",750080639,378
"67051",750076131,378
"67052",750158850,378
"67053",750082338,378
"67054",750077769,378
"67055",750076382,378
"67056",750080653,378
"67057",750152831,378
"67058",750083731,378
"67059",750083735,378
"67060",750152830,378
"67061",750083919,378
"67062",750080890,378
"67063",750083933,378
"67064",750076348,378
"67065",750082330,378
"67066",750077765,378
"67067",750080885,378
"67068",750076133,378
"67069",750085319,378
"67070",750076136,378
"67071",750154560,378
"67072",750085318,378
"67073",750081415,378
"67074",750080644,378
"67075",750082402,378
"67076",750080942,378
"67077",750150443,378
"67078",750079913,378
"67079",750083931,378
"67080",750078632,378
"67081",750079289,378
"67082",750077768,378
"67083",750083924,378
"67084",750078622,378
"67085",750169575,378
"67086",750077762,378
"67087",750079266,378
"67088",750083932,378
"67089",750162564,378
"67090",750082401,378
"67091",750083925,378
"67092",750080947,378
"67093",750166640,378
"67094",750079267,378
"67095",750079281,378
"67096",750080880,378
"67097",750083737,378
"67098",750079285,378
"67099",750083922,378
"67100",750083935,378
"67101",750080654,378
"67102",750080851,378
"67103",750079295,378
"67104",750079269,378
"67105",750080875,378
"67106",750162491,378
"67107",750152829,378
"67108",750083734,378
"67109",750162693,378
"67110",750083934,378
"67111",750077777,378
"67112",750083742,378
"67113",750052407,379
"67114",750053947,379
"67115",750055382,379
"67116",750055910,379
"67117",750053962,379
"67118",750055907,379
"67119",750055909,379
"67120",750055903,379
"67121",750055387,379
"67122",750055952,379
"67123",750053883,379
"67124",750052333,379
"67125",750055957,379
"67126",750055904,379
"67127",750052424,379
"67128",750052396,379
"67129",750053989,379
"67130",750055969,379
"67131",750053875,379
"67132",750055902,379
"67133",750055971,379
"67134",750053990,379
"67135",750051136,379
"67136",750053984,379
"67137",750055912,379
"67138",750055070,379
"67139",750053853,379
"67140",750053986,379
"67141",750055968,379
"67142",750052358,379
"67143",750052425,379
"67144",750052388,379
"67145",750055960,379
"67146",750052323,379
"67147",750053854,379
"67148",750055915,379
"67149",750053950,379
"67150",750055964,379
"67151",750055069,379
"67152",750053948,379
"67153",750055954,379
"67154",750051683,379
"67155",750055381,379
"67156",750055936,379
"67157",750052374,379
"67158",750051328,379
"67159",750052354,379
"67160",750052404,379
"67161",750052422,379
"67162",750053980,379
"67163",750053858,379
"67164",750052339,379
"67165",750053861,379
"67166",750055905,379
"67167",750053863,379
"67168",750055962,379
"67169",750051473,379
"67170",750052397,379
"67171",750053949,379
"67172",750053881,379
"67173",750055916,379
"67174",750052346,379
"67175",750052375,379
"67176",750052352,379
"67177",750052398,379
"67178",750052365,379
"67179",750053859,379
"67180",750052389,379
"67181",750052414,379
"67182",750055066,379
"67183",750052381,379
"67184",750052382,379
"67185",750055067,379
"67186",750053857,379
"67187",750055937,379
"67188",750055064,379
"67189",750053860,379
"67190",750052334,379
"67191",750055958,379
"67192",750053981,379
"67193",750055966,379
"67194",750053954,379
"67195",750055967,379
"67196",750053974,379
"67197",750055068,379
"67198",750057609,379
"67199",750054019,379
"67200",750052383,379
"67201",750055058,379
"67202",750052345,379
"67203",750053882,379
"67204",750051333,379
"67205",750051134,379
"67206",750053941,379
"67207",750053983,379
"67208",750167620,379
"67209",750055072,379
"67210",750147813,379
"67211",750053975,379
"67212",750053979,379
"67213",750053991,379
"67214",750053993,379
"67215",750053856,379
"67216",750053958,379
"67217",750053970,379
"67218",750055959,379
"67219",750055953,379
"67220",750052328,379
"67221",750052326,379
"67222",750053940,379
"67223",750055062,379
"67224",750057608,379
"67225",750055938,379
"67226",750052386,379
"67227",750053985,379
"67228",750053880,379
"67229",750053967,379
"67230",750051135,379
"67231",750052325,379
"67232",750053862,379
"67233",750053982,379
"67234",750052406,379
"67235",750052390,379
"67236",750055939,379
"67237",750055071,379
"67238",750054010,379
"67239",750053884,379
"67240",750055063,379
"67241",750053944,379
"67242",750055388,379
"67243",750053977,379
"67244",750053886,379
"67245",750052372,379
"67246",750052349,379
"67247",750053865,379
"67248",750052399,379
"67249",750051477,379
"67250",750054017,379
"67251",750054016,379
"67252",750051474,379
"67253",750053997,379
"67254",750052373,379
"67255",750051133,379
"67256",750053971,379
"67257",750053951,379
"67258",750052343,379
"67259",750053873,379
"67260",750052392,379
"67261",750053943,379
"67262",750052408,379
"67263",750051676,379
"67264",750054002,379
"67265",750054012,379
"67266",750053994,379
"67267",750051481,379
"67268",750052411,379
"67269",750052410,379
"67270",750052366,379
"67271",750053987,379
"67272",750053885,379
"67273",750052377,379
"67274",750051476,379
"67275",750053364,379
"67276",750054001,379
"67277",750051678,379
"67278",750146916,379
"67279",750052356,379
"67280",750053968,379
"67281",750147812,379
"67282",750052394,379
"67283",750052391,379
"67284",750055390,379
"67285",750051482,379
"67286",750053952,379
"67287",750052413,379
"67288",750052376,379
"67289",750053368,379
"67290",750147188,379
"67291",750055914,379
"67292",750055965,379
"67293",750054003,379
"67294",750053973,379
"67295",750054011,379
"67296",750053966,379
"67297",750053874,379
"67298",750052380,379
"67299",750053864,379
"67300",750053955,379
"67301",750052353,379
"67302",750053945,379
"67303",750052379,379
"67304",750053363,379
"67305",750054000,379
"67306",750053960,379
"67307",750055950,379
